qubit, trials
0,0.48070121,0.48185492,0.48247790,0.48155093,0.48107481,0.48096681,0.48117089,0.48176908,0.48197389,0.48114896,0.48107696,0.48106408,0.48323393,0.48116493,0.48203683,0.48124504,0.48216295,0.48156619,0.48160410,0.48173809,0.48370481,0.48185706,0.48199797,0.48163986,0.48110700,0.48149705,0.48098707,0.49327302,0.48157096,0.48158288,0.48101997,0.48237610,0.48109889,0.48202300,0.48191404,0.48097587,0.48097777,0.48158813,0.48155093,0.48096490,0.48224688,0.48293900,0.48224401,0.48171592,0.48240399,0.48128104,0.48165202,0.48128104,0.48165798,0.48468804
1,0.48209000,0.48159695,0.48207903,0.48198414,0.48315215,0.48196387,0.48158908,0.48152208,0.48178506,0.48205304,0.48165083,0.48178816,0.48156619,0.48191404,0.48345304,0.48206115,0.48206306,0.48187804,0.48441601,0.48172617,0.48195791,0.48246884,0.48189878,0.48152900,0.48217297,0.48216605,0.48195100,0.48183322,0.48172688,0.48198700,0.48341393,0.48490810,0.48229504,0.48178101,0.48273683,0.48155212,0.48173404,0.48215699,0.48230290,0.48173690,0.48205209,0.48161697,0.48222089,0.48178816,0.48199797,0.48261309,0.48155117,0.48292398,0.48184085,0.48185396
2,0.48139811,0.48218989,0.48182011,0.48183990,0.48226118,0.48291588,0.48346591,0.48185396,0.48231602,0.48189902,0.48193908,0.48200607,0.48160601,0.48219395,0.48152518,0.48169589,0.48288512,0.48911095,0.52562499,0.48202300,0.48186088,0.48217106,0.48260403,0.48225498,0.48416305,0.48485899,0.48226690,0.48168087,0.48166394,0.48538494,0.48251414,0.48126292,0.48165798,0.48165393,0.48161316,0.48152113,0.48158813,0.48391509,0.48135281,0.48183608,0.48124981,0.48153687,0.48268890,0.48219395,0.48216701,0.48300815,0.48233318,0.48162699,0.48184299,0.48186183
3,0.48774910,0.49050999,0.51816893,0.54919386,0.55046511,0.53120518,0.53652501,0.54397798,0.54773498,0.54782796,0.54860401,0.54410791,0.54460406,0.53739285,0.53797197,0.54964900,0.53647900,0.55082488,0.53156400,0.53963208,0.52806807,0.54791713,0.54928303,0.54800391,0.54595113,0.54858899,0.55144000,0.54907084,0.50107598,0.48772311,0.48644280,0.50739002,0.54300213,0.54308414,0.54240799,0.53558397,0.54079700,0.54983497,0.55023003,0.55204916,0.55137110,0.54991102,0.54557300,0.55054903,0.54997206,0.55098104,0.55761790,0.55463195,0.55007100,0.54999804
4,0.48287296,0.48238301,0.48137689,0.48119402,0.48194408,0.48168802,0.48167610,0.48156881,0.48192406,0.48116899,0.48224783,0.48166800,0.48300600,0.48939681,0.48170090,0.48192787,0.48200488,0.48153996,0.48180103,0.48178577,0.48247313,0.48144388,0.48198295,0.48196292,0.48177505,0.48155403,0.48162007,0.48223400,0.48181510,0.48146820,0.48183990,0.48323488,0.48192406,0.48187709,0.48231411,0.48188305,0.48168993,0.48167205,0.48177099,0.48203611,0.48159409,0.48205209,0.48184609,0.48263693,0.48188496,0.48144603,0.48243213,0.48192191,0.48129988,0.48177099
5,0.50186205,0.49196196,0.49767709,0.48669004,0.48210096,0.49104023,0.53916812,0.48593903,0.48111200,0.48933697,0.49256206,0.47985101,0.48641109,0.49384189,0.49294615,0.52979016,0.51037693,0.49221706,0.48987293,0.48625588,0.48818612,0.48314905,0.52005315,0.50470495,0.53885913,0.50652599,0.49223399,0.50563312,0.49570012,0.49796200,0.48041511,0.48218203,0.48569798,0.50194383,0.50213289,0.50733995,0.48687315,0.49130297,0.53874588,0.49298406,0.49801898,0.48731995,0.53826404,0.51815104,0.48824716,0.48619509,0.49253106,0.49452305,0.48803592,0.48323393
6,0.55009198,0.59357190,0.60827589,0.61233807,0.61141610,0.61120200,0.61084890,0.61379910,0.61343002,0.61286020,0.61171412,0.61330509,0.61382914,0.61187100,0.61255002,0.61312199,0.61241293,0.61089182,0.60992599,0.61303496,0.61194801,0.61109710,0.61192989,0.61292005,0.61092806,0.61224699,0.61234093,0.61078906,0.61185813,0.61281204,0.61187387,0.61292505,0.61107898,0.61158991,0.61252499,0.61265492,0.61105108,0.61177897,0.61233306,0.61368704,0.61321998,0.61197615,0.61151814,0.61374998,0.61201191,0.61127114,0.61248899,0.61145711,0.61211586,0.61305904
7,0.59162712,0.59063411,0.59127402,0.59141493,0.59131598,0.59113479,0.59146309,0.59137297,0.59093714,0.59159303,0.59092999,0.59121394,0.59144497,0.59095788,0.59096217,0.59059000,0.59094906,0.59088516,0.59107304,0.59093595,0.59118390,0.59118915,0.59056902,0.59116888,0.59080505,0.59078598,0.59089208,0.59061599,0.59138989,0.59185481,0.59034395,0.59124303,0.59104991,0.59076190,0.59127402,0.59147000,0.59108901,0.59109712,0.59099793,0.59049296,0.59085393,0.59164715,0.59105897,0.59114599,0.59101701,0.59117603,0.59115410,0.59087801,0.59068203,0.59055805
8,0.58839798,0.58896804,0.58739114,0.58745503,0.58757710,0.58614182,0.58735800,0.58743000,0.58749104,0.58664703,0.58733606,0.58766198,0.58841801,0.58749604,0.58757114,0.58764505,0.58756208,0.58757520,0.58661103,0.58649111,0.58738422,0.58696985,0.58731389,0.58781695,0.58823490,0.58779502,0.58812594,0.58647490,0.58726215,0.58707190,0.58795691,0.58844495,0.58755302,0.58762383,0.58716297,0.58724594,0.58712912,0.58759308,0.58793306,0.58796787,0.58770490,0.58758521,0.58832812,0.58743501,0.58784294,0.58788395,0.58778691,0.58668518,0.58611083,0.58738017
9,0.58211207,0.58316994,0.58218789,0.58213115,0.58243203,0.58208489,0.58247113,0.58076692,0.58275104,0.58241296,0.58185220,0.58241010,0.58199286,0.58236909,0.58238602,0.58186007,0.58143115,0.58232498,0.58232379,0.58109498,0.58042002,0.58218813,0.58369303,0.58242297,0.58226609,0.58217311,0.58162498,0.58227706,0.58226013,0.58305192,0.58407593,0.58045602,0.58192492,0.58331585,0.58255911,0.58313513,0.58241606,0.58175898,0.58271503,0.58229494,0.58355117,0.58259010,0.58280706,0.58284998,0.58228898,0.58270693,0.58188200,0.58388019,0.58154511,0.58109903
