qubit, time(s), standardDev, maxDelta, minDelta
30, 13.1687242798, 1.42108547152e-14, -1.42108547152e-14, 1.42108547152e-14
31, 13.1687242798, 1.42108547152e-14, -1.42108547152e-14, 1.42108547152e-14
32, 13.1687242798, 1.42108547152e-14, -1.42108547152e-14, 1.42108547152e-14
33, 13.1687242798, 1.42108547152e-14, -1.42108547152e-14, 1.42108547152e-14
34, 13.1687242798, 1.42108547152e-14, -1.42108547152e-14, 1.42108547152e-14
35, 137.819650067, 0.0, 0.0, 0.0
