qubit, trials
0,1.06473012,0.79145804,0.79110403,0.79144111,0.79117398,0.79489302,0.79159902,0.79135411,0.79135095,0.79121606,0.79127909,0.79112100,0.79151306,0.79161307,0.79157897,0.79130404,0.79193907,0.79154788,0.79120399,0.79149606,0.79128605,0.79142106,0.79138392,0.79159805,0.79123312,0.79151808,0.79131993,0.79162291,0.79146000,0.79169489,0.79168994,0.79146405,0.79323708,0.79330098,0.79140490,0.79220991,0.79154791,0.79174497,0.79172495,0.79128001,0.79154695,0.79146192,0.79151800,0.79129901,0.79154192,0.79134507,0.79161098,0.79141804,0.79131088,0.79163091
1,0.85669904,0.85372903,0.85348794,0.85417395,0.85498207,0.85415204,0.85423191,0.85464410,0.85392902,0.85457108,0.85375799,0.85503391,0.85387706,0.85488793,0.85421889,0.85439700,0.85398801,0.85412601,0.85409496,0.85880209,0.85462604,0.85563207,0.85398802,0.85486001,0.85372406,0.85385104,0.85438702,0.85397305,0.85490706,0.85426501,0.85457006,0.85410706,0.85410008,0.85398306,0.85435892,0.85400208,0.85387506,0.85412608,0.85383289,0.85479205,0.85428799,0.85473800,0.85466997,0.85461304,0.85384804,0.85412898,0.85441596,0.85430588,0.85535501,0.85406197
2,0.83268999,0.83377298,0.83365506,0.83680197,0.85505093,0.83311398,0.83333509,0.83522610,0.83399995,0.83408295,0.83335894,0.83278310,0.83308303,0.83399289,0.83358895,0.83340708,0.83401311,0.83351905,0.83308392,0.83385398,0.84272899,0.83350197,0.83332090,0.83311506,0.83340598,0.83475102,0.83376795,0.83326089,0.83312890,0.83337300,0.83307695,0.83325511,0.83339893,0.83297309,0.83371997,0.83302012,0.83301807,0.83353608,0.83290895,0.83306311,0.84297010,0.83313399,0.83294093,0.83422707,0.83327991,0.83310709,0.83369000,0.83323295,0.83294589,0.83339008
3,0.83385106,0.83408799,0.83484311,0.83369512,0.83388102,0.83394104,0.83438999,0.83390300,0.83403890,0.83430891,0.83361188,0.83466202,0.83400899,0.83398504,0.83385207,0.83385304,0.83378110,0.83366697,0.83441394,0.83759200,0.83442790,0.83369609,0.83400894,0.83414408,0.83383790,0.83370190,0.84383693,0.83382188,0.83385898,0.83482808,0.83430010,0.83369104,0.83382508,0.83365391,0.83404989,0.83410302,0.83436098,0.83365793,0.83436993,0.83397310,0.83349710,0.83361011,0.84464593,0.83361407,0.83380494,0.83390597,0.83396196,0.83495902,0.83393196,0.83366102
4,0.83446401,0.83450600,0.83460607,0.83505202,0.83455211,0.83450889,0.83827698,0.83541504,0.83451293,0.83468010,0.83443899,0.83453806,0.83949500,0.83464803,0.83632501,0.83545001,0.83503791,0.83443394,0.83459308,0.83474500,0.83456290,0.83446796,0.83436993,0.83456600,0.83534711,0.83465294,0.83464007,0.83446891,0.83464401,0.83462193,0.83490696,0.84699788,0.83549996,0.83466894,0.87342804,0.83454810,0.83521808,0.83473905,0.83447891,0.83447602,0.83440895,0.83450201,0.83483501,0.83459403,0.83464990,0.83478512,0.83578792,0.83456807,0.83923697,0.83508806
5,0.83539607,0.83553889,0.83555200,0.83592795,0.83554801,0.83565900,0.83594008,0.83539398,0.83534710,0.83530898,0.83549611,0.83595210,0.83573792,0.83569609,0.83833690,0.83577591,0.83541600,0.83571699,0.83906195,0.83592394,0.83564397,0.83603708,0.83601403,0.83595493,0.83590695,0.83573694,0.83556691,0.83626008,0.83544793,0.83575589,0.83574394,0.83593506,0.83572291,0.83596197,0.83519893,0.83615089,0.83712588,0.83578394,0.83618596,0.83619705,0.83606807,0.83632489,0.83618806,0.83607205,0.83583092,0.83579491,0.83556991,0.83578188,0.83593300,0.83560396
6,0.82863293,0.82846689,0.82829602,0.83268710,0.82958008,0.82908007,0.82830495,0.82833592,0.82853092,0.82861906,0.82894107,0.82883298,0.82876900,0.82845805,0.82856092,0.82837701,0.82837098,0.82841506,0.82953697,0.83562389,0.83223308,0.82849109,0.82899195,0.82840907,0.82843110,0.82865794,0.82920700,0.82842703,0.82867992,0.82830709,0.82842206,0.82867001,0.82869592,0.82834993,0.82858906,0.82880407,0.83698803,0.82868898,0.82850691,0.82841099,0.82904896,0.82940497,0.82850611,0.82832604,0.82863908,0.82842007,0.82830198,0.82870009,0.82936295,0.82822806
7,0.84597994,0.84602689,0.84624606,0.84566302,0.84580406,0.84574188,0.84941191,0.84587890,0.84668693,0.84601292,0.84593492,0.84630292,0.84599991,0.84614296,0.84641207,0.84596400,0.84595707,0.84577510,0.84546395,0.84807699,0.84568208,0.84577600,0.84575999,0.84602305,0.84619095,0.84595393,0.84560596,0.84628604,0.84613096,0.84570307,0.84575892,0.84559997,0.84586310,0.84610706,0.84575906,0.84576788,0.84585398,0.84569790,0.84578591,0.84601497,0.84559312,0.84555911,0.86404598,0.84588305,0.84572308,0.84575700,0.84615711,0.84609511,0.84603904,0.84603700
8,0.83791501,0.83807906,0.83817692,0.83809902,0.83816209,0.83805598,0.84019910,0.85007008,0.83825491,0.83836304,0.83846690,0.83847694,0.83840706,0.83853398,0.83792889,0.83853309,0.83835894,0.83841094,0.83812496,0.83793994,0.83837094,0.83819211,0.83797400,0.83833691,0.83815794,0.83814003,0.83792004,0.84082602,0.83831904,0.83850095,0.83803890,0.83821491,0.83835609,0.83837295,0.83811108,0.83839511,0.83836701,0.83830291,0.83849393,0.83823207,0.83811096,0.83804411,0.83830111,0.83836608,0.83804093,0.83832191,0.83829810,0.83834007,0.83798091,0.83809899
9,0.82579289,0.82614203,0.82549098,0.82580591,0.82563302,0.82567095,0.82577591,0.82560612,0.82548589,0.82560805,0.82570211,0.82537790,0.82564094,0.82999605,0.82505400,0.82559195,0.82626393,0.82535090,0.82574892,0.82582692,0.82589501,0.82551701,0.82593210,0.82566692,0.82535694,0.82545695,0.82556207,0.82556000,0.82547503,0.82732098,0.82541291,0.82555109,0.82567504,0.82588594,0.82619989,0.82607810,0.82586600,0.82580097,0.82582495,0.82542809,0.82578205,0.82583706,0.82573690,0.82601297,0.82551400,0.82594399,0.82582812,0.82572302,0.82551497,0.82608290
10,0.81645712,0.81233901,0.81396105,0.81743494,0.81225694,0.81206591,0.81325105,0.81197796,0.81210607,0.81238290,0.81199895,0.81210488,0.81189200,0.81249595,0.81233998,0.81219789,0.81228995,0.81199793,0.81238106,0.81255397,0.81192292,0.81316911,0.81209809,0.81220504,0.81225390,0.81207693,0.81195395,0.81227599,0.81345693,0.81231399,0.81228698,0.81274496,0.81198801,0.81254611,0.81360411,0.81320002,0.81229094,0.83146110,0.81290511,0.81423311,0.81363597,0.81259897,0.81199608,0.81236089,0.81214804,0.81262811,0.81273311,0.81189796,0.81262594,0.81208392
11,0.81333993,0.81235101,0.81251104,0.81390900,0.81235992,0.81304204,0.81238408,0.81366988,0.81296296,0.81271212,0.81225691,0.81241101,0.81240997,0.81284197,0.81260795,0.81408112,0.81228991,0.81283393,0.81358689,0.81242411,0.81246191,0.81259506,0.81252896,0.81254603,0.81498608,0.81254406,0.81416396,0.81364900,0.81236094,0.81237710,0.81290806,0.81271000,0.81252796,0.81255004,0.81236296,0.81233801,0.81251088,0.81270093,0.81324297,0.81235899,0.81257895,0.81219506,0.81272093,0.81254612,0.81261188,0.81621804,0.81235093,0.81262004,0.81328310,0.81240592
12,0.81226710,0.81203705,0.81246499,0.81199009,0.81189405,0.81257299,0.81192892,0.81197095,0.81237112,0.81679692,0.81184488,0.81491692,0.81368510,0.81211690,0.81257211,0.81195594,0.81227203,0.81200497,0.81203194,0.81218108,0.81376411,0.81201595,0.81215599,0.81230209,0.81235096,0.81200590,0.81233507,0.81229698,0.81212901,0.81210392,0.81588899,0.81376799,0.81222006,0.81216389,0.81215609,0.81230305,0.81194795,0.81236896,0.81196907,0.81182695,0.81214103,0.81232393,0.81251589,0.81206098,0.81189293,0.81267292,0.81226504,0.81445510,0.81489994,0.81349809
13,0.82143804,0.82174008,0.82114091,0.82122803,0.82109099,0.82134307,0.82244605,0.82167492,0.82083589,0.82156903,0.82233109,0.82112112,0.82183192,0.82244603,0.82092590,0.82122006,0.82092806,0.82284295,0.82165804,0.82225989,0.82234797,0.82082307,0.82176190,0.82144689,0.82145610,0.82161107,0.82227892,0.82105692,0.82122199,0.82185010,0.82313697,0.82215490,0.82823208,0.82778305,0.82544612,0.82384092,0.82280393,0.82120593,0.82192196,0.82178996,0.82320390,0.82166097,0.82110104,0.82196390,0.82184802,0.82193588,0.82273104,0.82275295,0.82136493,0.82283403
14,0.82606102,0.82353104,0.82368411,0.82387000,0.82584699,0.82314690,0.82311406,0.82289901,0.82766189,0.82318005,0.82305491,0.82304800,0.82377191,0.82293697,0.82320693,0.82344109,0.82291004,0.82282704,0.82331997,0.82286412,0.82231688,0.82650191,0.82430790,0.82316810,0.82372088,0.82278093,0.82332906,0.82293703,0.82241503,0.82323599,0.82358198,0.82308202,0.82362103,0.82261202,0.82445605,0.82324600,0.82294393,0.82332611,0.82250396,0.82242009,0.82751204,0.82335988,0.82324309,0.82313407,0.82369810,0.82282608,0.82318401,0.82376107,0.82389591,0.82348990
15,0.82466292,0.82448688,0.82616889,0.82483403,0.82511998,0.82526499,0.82396204,0.82686095,0.82700205,0.82407102,0.82649297,0.82494712,0.82424898,0.82441488,0.82440698,0.82520490,0.82521797,0.82554098,0.82422608,0.82395590,0.82482806,0.82524299,0.82466703,0.82645908,0.82420797,0.82932506,0.82673504,0.82623095,0.82477993,0.82542992,0.82383188,0.82522996,0.82350801,0.82465705,0.82491092,0.82544107,0.82448991,0.82421110,0.82535091,0.82491089,0.82492793,0.82508401,0.82486111,0.83342706,0.82516789,0.82607492,0.82477210,0.82522995,0.82455305,0.82432295
